ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,parallax_over_error,ruwe,astrometric_excess_noise,astrometric_gof_al,phot_g_mean_mag,bp_rp,source_id,random_index
272.15175795344373,47.978665591894966,-2.874957852422371,-3.600688264450145,0.063973,0.063958,0.2692260748975897,0.049055,5.488245,1.037648,0,1.077953,17.227253,0.866446,2122539096420268544,171140560
271.93684233870033,42.27140961984655,-2.1172726587103297,-19.307903878376205,0.047355,0.050196,0.705094757460493,0.038593,18.270243,0.942734,0,-1.567859,16.602987,1.036865,2113576362964734976,171164058
272.68882930645793,45.65827876055181,-12.340912089262286,-14.496832674922778,0.055413,0.04939,0.2275244765266572,0.040683,5.592653,1.042854,0.152446,1.155776,16.584686,0.830305,2116170518914948352,171239352
272.2777104094317,47.85643228932056,-5.120437106351793,9.164483851899565,0.043692,0.046369,1.1005652607296497,0.036832,29.880327,0.965762,0,-0.913549,16.593153,1.35766,2122534084195278336,171308616
272.60087418353254,42.54196252833009,-13.677421466061574,-6.005199432142384,0.108478,0.136944,0.8437121730391431,0.114886,7.343918,1.024842,0.171502,0.65968,18.327381,1.878057,2113919921692227584,171328275
270.1904094614247,42.65674661017806,2.8771959921616164,-4.722176098382791,0.034284,0.037964,0.516752028575007,0.031566,16.370356,0.978375,0,-0.525398,16.103252,0.98855,2113828494724474368,171333970
272.14678275496794,46.03887919212658,-1.8154530625635823,-1.625199929455738,0.022546,0.026603,0.431619292337877,0.020907,20.645191,1.041923,0.07605,1.105025,15.125394,1.067921,2116238692931810560,171346603
271.61203697417204,45.93608911543936,0.6870818497714866,-7.033171596286335,0.123147,0.125008,0.8002783173230181,0.098422,8.131086,1.003487,0,0.119498,18.276836,1.670805,2116225253976878720,171405354
268.82227266941413,42.51602121835896,1.91380289784399,-7.050089641701412,0.33489,0.303211,3.1958482342766747,0.254705,12.54725,1.05069,0.812905,1.24447,19.452885,2.688459,1345387961327737216,171426168
270.71270334469654,46.15507979221048,-1.1063289527544182,-2.730187519159281,0.102999,0.104502,0.466261291867534,0.088079,5.293659,0.983724,0,-0.402672,18.068256,1.016514,2116105132332208256,171444282
272.67896539119516,47.73061774470371,-13.133995972373988,10.036301795830099,0.177291,0.223337,1.849809892602487,0.155482,11.897223,1.074098,0.670785,1.849742,18.633518,2.638872,2122483090047798912,171456370
270.2666152454198,46.66964919657061,3.291218015520982,-6.548385664072885,0.047158,0.044329,0.9800711539680118,0.035576,27.548931,0.993248,0,-0.157954,16.41245,1.213258,2116508416877577472,171468738
269.0784351770674,47.92819071889633,-1.5219450676323416,7.851006859569663,0.042612,0.041821,0.8319773406423193,0.030846,26.972116,1.053262,0.098324,1.339411,15.962116,1.193871,1363071681716643584,171472615
267.5056814193682,45.836422467438176,-4.729065912512104,-7.927151765051709,0.047969,0.054669,0.8120652814441067,0.043896,18.499855,0.989369,0,-0.257459,16.733458,1.295525,1350602322208944384,171500090
269.37946398667106,43.805781227515155,-3.5456502683323627,-26.50551575342539,0.193592,0.26227,2.1734428973719577,0.179233,12.12638,0.974771,0.40113,-0.587959,18.905752,2.359102,1346282517117154176,171567890
270.8728181768432,45.28778141134714,-2.762600508305265,-8.088978470290442,0.027421,0.031944,0.4600777217841846,0.02504,18.373571,1.020397,0,0.523589,15.555938,0.782787,2115916398585795328,171568245
268.8184442446021,43.770265571363794,-3.82843221347717,-0.6324095654962448,0.073077,0.083289,0.3932108669215501,0.062423,6.299152,1.006096,0,0.183768,17.47945,0.995367,1346455896357121408,171596872
271.72666478811817,43.388240005658645,-16.739342683709516,-16.826363273069788,0.050982,0.053027,2.9434553203117053,0.044162,66.65127,0.974041,0,-0.591119,16.535042,2.33466,2114108457872361984,171597050
268.697532032514,42.73066245115359,4.1828497377503755,11.917563199907864,0.117347,0.126391,2.0708845620723415,0.112672,18.379688,1.152241,0.630804,3.91236,17.96223,2.562494,1346155008128548736,171598192
272.6176120401489,43.64344838227452,-4.7711286835258155,-0.8362032451666214,0.057499,0.055313,0.9065099473424928,0.045688,19.841478,0.98485,0,-0.377256,16.88698,1.321415,2115572079647393792,171645195
269.00152275938524,46.58575225766871,-3.890887762402784,-15.543109813829181,0.1346,0.140813,3.366141184499119,0.107196,31.401764,0.980026,0,-0.523751,18.365997,2.609264,1350742200703919488,171654626
268.8431676389622,47.95882041738651,-1.2936114268108927,17.325282862571154,0.150082,0.159618,1.154712670412603,0.118404,9.752291,0.984941,0,-0.350445,18.407774,2.161055,1363074842812556288,171659630
268.7728313235813,44.86037763297512,-0.0687807335521559,0.5967297422026929,0.017607,0.020597,0.6707296578645012,0.014106,47.55017,1.109109,0.027658,2.972183,14.401037,0.707923,1349608986468152448,171668471
267.2766294762625,43.29193147605632,2.932418321671703,-7.701716574712773,0.085065,0.106886,0.4664351360036265,0.075158,6.206047,1.031917,0,0.900577,17.886168,1.144472,1346371749358118144,171671957
272.5347293953264,46.10439226663494,5.86873052131411,-8.587448740522351,0.089836,0.121927,0.5755858930687568,0.086158,6.680604,0.991801,0,-0.190641,18.007433,1.350037,2116288750774771840,171676594
270.07001458499906,44.21673422334503,3.421616372392781,-2.418724439530747,0.117789,0.122549,0.8965027453028931,0.096816,9.259853,1.048831,0,1.305065,18.17833,2.067257,2114393295806636928,171684229
271.05589126146185,47.96020703937135,-3.96047114082427,-19.172624034481935,0.258181,0.268536,1.1490399009579437,0.222788,5.157557,1.048584,0.714637,1.223125,19.320658,2.493031,2122632731002594560,171685759
270.15252331683666,42.87750479531734,3.77286709926323,-17.008274637456033,0.360657,0.336908,1.475790514035967,0.276961,5.328508,0.989635,0,-0.225696,19.732893,2.212029,2113840314474510976,171694791
268.86050950529284,47.52472396584713,-10.087168957324264,-10.063861287137971,0.294161,0.301884,1.9364548646978346,0.226719,8.541209,1.027375,0.658742,0.757056,19.400724,2.628843,1351040683750071168,171706692
268.17354476355945,46.280204571102885,23.3574193169855,-29.22260348291959,0.143364,0.146956,2.3584979941035535,0.112011,21.055964,1.070079,0.393635,1.850547,18.390001,2.72834,1350650533217417344,171843371
270.37809593385873,42.01505854291738,-7.209334321153745,-6.626037025017258,0.051465,0.04918,0.5701789725039769,0.040846,13.959332,1.009197,0.031662,0.283008,16.772955,1.131414,2113706960034036864,171852431
270.3175969668613,47.002618161462415,0.3236800737392173,4.797092148506854,0.095581,0.102518,1.9091808614098436,0.082076,23.261072,0.949051,0,-1.265452,17.817972,2.373701,2116542639176920320,171866891
270.10485777235715,47.636445056427995,1.4796053185011895,-6.1364214120245375,0.054532,0.052796,0.5746663136594184,0.045594,12.604069,0.978439,0,-0.518383,16.70728,1.051048,2116654926802109696,171870603
267.925837499679,42.34700408559693,-1.3654454833416105,-4.694806582683773,0.032457,0.034484,0.2962813776534621,0.026133,11.337271,0.992005,0,-0.196529,15.848585,0.829928,1346053062784689536,171882606
267.8322342294087,43.60971776253287,2.2830619966553405,-3.2310644692154966,0.025359,0.025338,0.5820379403515296,0.020872,27.885721,1.001586,0.035402,0.06609,15.118096,0.759304,1346406212175864064,171916197
271.4733779892088,45.0940383337918,-5.608591901557334,3.4206179323806056,0.0545,0.061505,0.5505915257454378,0.044484,12.377167,0.971134,0,-0.739976,16.819756,0.981586,2115988897633188608,171945607
267.32176194095143,45.84659456244944,-8.453775546118486,-5.988591161048493,0.109243,0.152778,0.9511832376119413,0.099385,9.570725,1.028289,0,0.753537,18.18497,1.996679,1350608987998641920,171951296
267.72494615142597,47.16762393173227,-1.0663452630725876,-8.880137224597641,0.037524,0.034885,0.5057880038992562,0.029721,17.01811,1.035257,0,0.978064,16.068178,0.808207,1362942763977868032,172034677
272.810597040147,44.09845412958542,-2.08038798529751,-4.963206757210624,0.078603,0.087985,0.3454906905966712,0.067224,5.139366,0.997825,0,-0.033302,17.571741,0.912512,2115611112308636928,172052405
269.54079598223984,43.83372926150108,1.2507041194155726,-14.317006308473974,0.09943,0.104965,0.6046973748529866,0.086198,7.015199,1.020397,0.25842,0.581771,18.00911,1.528967,1346280970929718656,172095449
270.982137215847,46.76399669556025,-0.0653317322197735,-10.223422217562897,0.047669,0.045238,1.06872341301966,0.039194,27.267548,0.950554,0,-1.175286,16.299704,1.423776,2116474091498960128,172126278
270.51582498804987,43.66028084803681,-7.775904618214998,-5.915514702957216,0.065338,0.065249,0.2937886508394521,0.053845,5.456206,0.982962,0,-0.399413,17.097435,0.889542,2114270945075350144,172189454
269.7113609020187,44.42388137772326,-3.4887640213900153,-3.6922300108910684,0.028598,0.030932,0.2833923872724646,0.022271,12.724864,1.08091,0.040989,2.16761,15.397931,0.999543,1346503072278044800,172189757
271.42477168436824,44.41332258217388,0.8480529084842869,-3.0437091299132293,0.046186,0.054689,0.4322307778851485,0.03912,11.048964,1.054537,0.141317,1.479184,16.628794,0.877525,2115850561030952064,172232636
270.47438610748475,45.41775197356977,-13.054967122185714,-4.118078569330198,0.420442,0.369285,2.002755950821955,0.295234,6.78363,0.96434,0,-0.869484,19.918465,2.54187,2115967177982020992,172281087
267.59392798765003,46.617014779198456,1.2005695622702348,-4.364651276049173,0.028568,0.034142,0.3460584701188488,0.025091,13.792255,0.982972,0,-0.4407,15.789779,0.75077,1350881701240647296,172302302
270.3126614617493,44.689503284896205,-9.36603556348613,-4.309829491110042,0.033584,0.03512,0.8546037505955231,0.029905,28.577597,1.130332,0.128675,3.295555,15.798631,1.005536,2114432057888293248,172342302
269.4928770120427,44.32065185090701,-10.825645618389432,1.709774762694873,0.074406,0.080442,3.140577195688692,0.061168,51.343346,0.992163,0,-0.168975,17.249361,2.358904,1346496509567981824,172348088
269.51138404555616,45.66078649714627,-0.2659899690437313,-5.043910986156675,0.059447,0.06237,0.758282662682569,0.047333,16.020102,0.985604,0,-0.356021,16.98506,1.218586,1349855478934826496,172351955
271.35958126349664,47.34040030172034,-11.88107814969679,-9.723377838430107,0.075189,0.081484,1.002100808964411,0.064243,15.598528,0.941356,0,-1.51902,17.372236,1.616886,2116600054299723776,172384369
267.84533949401,42.695838263907866,-1.1285707671404792,-5.5531539612494525,0.056055,0.054394,0.2799221995281396,0.043596,6.420755,1.043428,0.118099,1.185017,16.853088,0.779392,1346096871451203072,172398226
271.8185293503296,43.44836634163316,-12.356852174427154,-5.051696413854184,0.192736,0.230978,1.4371464265790426,0.190235,7.554571,0.977091,0,-0.520119,19.08533,2.6569,2114102990378705024,172415587
271.23825801479177,47.87117428036503,-3.146714122906095,-4.142350711046497,0.024772,0.026282,0.1351232109492285,0.020487,6.595431,1.002702,0,0.094818,15.212026,0.971619,2122619743023100032,172422910
267.8637369666325,43.54575076237861,-8.458745062716153,-46.097192213872106,0.189146,0.173958,2.5379773095568603,0.14312,17.733217,1.006675,0.470178,0.188256,18.613457,2.610474,1346404970929243392,172431301
272.6725431346236,42.75800993702066,-1.5693526106754698,-4.35731190139395,0.062473,0.059566,1.07258483706031,0.053886,19.904802,1.328414,0.364628,7.861549,16.512995,1.374901,2114022386727535360,172443247
271.2236211992748,45.52680511925703,0.4992895081617984,18.777193698915923,0.048799,0.049589,1.035204358487008,0.042829,24.170898,0.977575,0,-0.556885,16.609823,1.336949,2116005321588170752,172455720
271.27893143182933,44.611148121616765,-5.504411212949257,-3.84530531625521,0.058946,0.065854,0.6985645687767524,0.049116,14.222625,0.985979,0,-0.374992,17.16851,1.357765,2115862797393759872,172497436
267.48336883202046,45.84828042370492,-12.30334422364864,-1.0703569096856325,0.118367,0.150911,1.7555777811979154,0.111736,15.711885,1.070929,0.493486,1.802889,18.158442,2.500872,1350602562727117568,172522630
272.3463185372625,44.53574455487525,7.890787268867775,-13.66780330114921,0.1509,0.164368,1.0738456269254189,0.128511,8.356051,1.037925,0.361342,1.015395,18.552473,2.326199,2115728927556971776,172523717
267.4367037021631,45.40380683616144,0.6329960723059493,-7.047410900810454,0.02395,0.022799,0.4589887431950341,0.017982,25.52445,1.062018,0.017485,1.667698,14.96785,0.728817,1350531476723706368,172526559
272.6368646897903,44.29631329185748,1.7732499057550177,4.78853037017344,0.252879,0.251502,1.3123066740228262,0.20328,6.455672,1.007291,0.281496,0.212545,19.30856,2.342138,2115617705084544512,172558647
270.90447843834943,43.29934638527039,7.285018293779176,-19.639601923684022,0.132246,0.148547,2.714665250489725,0.113309,23.958153,1.220059,0.764041,6.180001,18.271612,2.588177,2114192256978488832,172564689
272.52196806236924,46.183943395062315,0.1628656492313946,-6.640832474036101,0.040277,0.052532,0.4343718319055336,0.040458,10.736419,1.085916,0.165026,2.136539,16.320257,0.745172,2116290881078598656,172571140
269.7215206410357,47.986730449619124,-37.76497127987793,39.36113975110666,0.074238,0.067011,6.0875164143209615,0.052488,115.97957,0.988012,0,-0.294556,17.158306,2.913153,1351077418606869504,172582254
270.6032399650156,47.446500495817915,-0.0151050727920229,-13.991112077014026,0.038202,0.04136,0.5528064969127092,0.03198,17.2862,1.039128,0,1.0306,16.23892,0.915247,2116634620196747136,172591978
267.618233887104,46.13262344699936,-4.814884028678956,-1.4014261224399565,0.019767,0.020096,1.1388077054904255,0.016008,71.13949,0.999552,0,0.012618,14.713759,0.863088,1350622289512452992,172606506
269.29804876588395,43.957469792794,12.03766066441922,19.969980618643966,0.156492,0.201423,2.795950090480417,0.145728,19.186127,1.055564,0.688156,1.477888,18.581049,2.625528,1346475442752150144,172625856
270.60259614554144,42.03144227073696,-0.1630871486754846,-13.110091747876611,0.15296,0.167565,1.0598876715029,0.13022,8.139225,1.044682,0.30014,1.276603,18.654768,2.14468,2113705001528964736,172661941
267.16704243297096,43.477398125054016,-18.95867194232152,5.363706813522526,0.031561,0.033206,0.5288063228828459,0.027006,19.580904,1.008084,0.034948,0.239588,15.868319,0.966959,1349391489324117632,172662931
271.0565907400466,42.82342589055821,-1.9952702219575684,-6.243397661702346,0.058627,0.057807,0.2900099548573593,0.049516,5.85684,1.069551,0.215384,1.816242,16.847033,0.798985,2114176146556863744,172696123
271.4525376688725,47.09862741506293,0.6423858797907944,2.9596122516377763,0.025239,0.030673,0.8206306059971326,0.022321,36.7657,1.057128,0.061458,1.553842,15.410892,0.845542,2116588062751012608,172698519
269.74568353470625,44.594571183468474,-11.933058114509807,-0.1816296440244632,0.362919,0.423001,1.5761374290273908,0.290031,5.43437,0.993898,0,-0.138784,19.908457,2.595148,1346555161641530496,172701169
272.1833326214781,44.50922137072717,-4.416280515465828,-5.999933800879208,0.143505,0.17442,1.0271818405542619,0.115463,8.896194,1.056206,0.42809,1.441744,18.294195,2.218027,2115681030082426752,172707196
268.15915356856215,42.08469124802253,-2.1152157976088177,-8.08829327960851,0.041122,0.043409,0.2841511660948322,0.037383,7.601107,1.038305,0,1.090949,16.558643,0.799419,1345281686658598016,172736381
271.11534083990364,43.62403875100414,-5.243919737631736,-12.949215936847438,0.134094,0.136806,1.0776476182776091,0.103964,10.36561,0.98545,0,-0.367667,18.29606,1.913874,2114305270453412736,172742037
271.03839433822725,47.93389073272374,0.4373322886653829,-1.7404592670637407,0.017863,0.018035,0.6233136019084893,0.014039,44.39943,1.0227,0,0.595903,14.306639,0.724059,2122632765364235264,172760835
267.07205640867227,46.42076668077276,-11.171592957062973,-10.75752497144948,0.120273,0.115245,2.1218293152342533,0.093113,22.787682,1.016327,0.418541,0.403166,17.637974,2.003197,1350874971026929536,172829309
269.1723053939588,44.7871894760582,-4.165149355768187,-3.07561833950607,0.030441,0.032537,0.3793011451372531,0.024931,15.213945,1.074308,0.078536,2.048134,15.737961,0.85518,1349561192072110208,172844122
268.19824330252777,42.48053739238334,7.162556144674112,-6.968234282971678,0.047717,0.046798,0.8207362349075737,0.038437,21.35267,1.009229,0,0.262683,16.485914,1.087728,1346052822266502528,172867238
269.46670189079197,43.822362409688026,2.824064463866017,-13.31576313111115,0.077081,0.085625,0.4725992631396771,0.069695,6.78098,0.971019,0,-0.729229,17.591,1.132975,1346283818491015808,172917523
269.1995773804611,44.639997342762506,-12.718132478501444,10.78225342610478,0.021246,0.021286,0.9355475481381365,0.017386,53.809143,1.044097,0.052228,1.1851,14.828983,0.918723,1349544527598976384,172919847
268.0126070636768,43.60614538220582,6.451595950518941,-24.756568559469464,0.038997,0.037648,2.074233931187063,0.031728,65.376305,0.978655,0.041628,-0.523509,16.077375,1.649129,1346404013152617216,172928262
267.66383343974746,45.49974241300264,-1.8936117321383854,0.591839553897707,0.044228,0.042117,0.6055036088112764,0.035884,16.874146,1.087226,0.125563,2.245344,16.289968,1.014516,1350533259134546944,172947170
268.7323238731344,43.93791533985029,-8.665257420104773,-10.786674882806206,0.124789,0.128609,0.6008258358671006,0.100282,5.991339,1.052274,0.365241,1.425019,18.180904,1.394997,1346508398037363712,173020853
267.0076053596582,44.00215881214299,0.0318207722739821,-8.406335023120135,0.031706,0.030127,0.4469642009159768,0.025614,17.449753,0.996782,0,-0.063391,15.770334,0.870564,1349103829594754048,173036631
268.55855070011387,47.123398692171904,5.059000598829261,-1.6628540874434612,0.039129,0.03965,0.5320950355236107,0.032327,16.45972,1.041312,0.117703,1.137774,16.214508,0.838648,1351011550988182400,173055586
269.7497411906183,44.225079547827846,-0.0795214528524868,-6.190248552197067,0.080452,0.077513,0.3809546057487272,0.059729,6.37809,0.99103,0,-0.210976,17.243275,1.031017,1346485617530735488,173092502
267.84583508235306,47.036057967890926,0.8149738851354212,-4.560947724641391,0.122342,0.134877,0.5285285234237534,0.103781,5.092723,1.033087,0.183312,0.901849,18.238066,1.47225,1350929328134391296,173097297
272.2318902949184,47.532297053270526,-15.650857911887464,9.347572346052754,0.017095,0.018987,1.5515701535576087,0.014458,107.31285,1.041633,0.021308,1.010056,14.188751,1.000253,2122430249066033536,173100627
270.3088592443007,44.623802389027354,-9.971621963822232,13.18957396937548,0.016178,0.016946,2.299972484949637,0.013359,172.16966,1.139565,0.113333,3.365368,11.960392,0.648133,2114425628320076928,173108624
267.7824857083337,45.302858351506664,-2.2628345234088343,3.613263494760895,0.061619,0.062722,0.5113273461901017,0.046351,11.031613,1.006235,0,0.185752,16.843098,1.109627,1349797243474865920,173111694
269.3794830288914,44.42313470091389,-11.167723373314423,-8.332332512491178,0.021632,0.022286,1.0918226530721706,0.018112,60.28234,0.998049,0,-0.02588,14.96643,0.923425,1346547190182082688,173114384
271.88111342241285,42.784417368552056,-2.503847749856303,-19.791506840124054,0.040522,0.049498,0.6186640881689022,0.034871,17.74169,1.021607,0.080874,0.616213,16.41723,0.983773,2113988263211088896,173130380
272.8895398532848,44.993777039403874,-6.580305172816833,-10.365937259438223,0.015784,0.018037,0.1110336673587008,0.01305,8.508044,0.984532,0,-0.356713,13.985908,1.277641,2115754117541579008,173140196
270.59555686656,46.64293878466515,-1.1981726138726057,-9.794679451995707,0.026241,0.027332,1.7535493260667592,0.022596,77.6034,1.025797,0.017054,0.738594,15.524568,1.363495,2116493848348291840,173142350
272.2673055551142,46.496655635955065,4.5312866203307856,-11.941553392953747,0.08914,0.104741,0.7616121340833675,0.076606,9.941947,0.956441,0,-1.083777,17.734583,1.649925,2116349777965565440,173143706
267.8105800930926,45.166709682370424,-6.587761049896858,-16.524474685062614,0.180268,0.216307,1.7543453148161292,0.147063,11.929237,0.955333,0,-1.219878,18.861685,2.563366,1349782945528190848,173149310
268.42742309938563,42.421300918865626,-5.640072679121678,-13.05925644655516,0.126886,0.144491,1.0574794943169914,0.106377,9.940887,1.030759,0,0.871102,18.339111,2.047123,1345304531587566208,173204893
268.200717435279,43.51099117261286,-2.824505715212378,-15.297346864135964,0.301906,0.259994,1.3080882764756152,0.220664,5.927969,1.032449,0,0.849032,19.448446,2.555111,1346357829368667264,173261414
267.01161991283385,45.793817893012545,-1.5249173598521109,-6.23600753494304,0.245728,0.285239,2.0940697654811555,0.199094,10.517975,0.989443,0.47416,-0.25806,19.305607,2.731024,1350610809063625216,173290292
267.693780956021,42.241820522557326,-0.017567961511484,3.935876110188687,0.037346,0.039344,0.6332595172490753,0.031919,19.839748,0.93644,0,-1.659934,16.121948,0.968786,1346027529204187776,173364059
270.2279830334636,47.50637359252465,0.1396149043807566,-9.635002662566972,0.022229,0.022138,0.1214909075345168,0.016722,7.26531,0.989494,0,-0.245334,14.786943,1.153583,2116649807201083520,173420446
270.21636315895034,44.74127714759356,-2.03461987080318,-4.67313226283943,0.026596,0.031589,0.492266141660441,0.023422,21.017187,0.971491,0,-0.739379,15.527532,0.781462,2114433157399920256,173427331
271.0694341888795,47.68566471827895,-0.1377604970916064,5.221511550422939,0.086513,0.079164,1.3528089326685242,0.068233,19.826433,1.041345,0.178221,1.087141,17.457275,1.942823,2122622075189319424,173455938
269.54418000470116,43.84064991195016,-3.869986673308755,-15.788432920092855,0.058983,0.062469,0.3556458520372353,0.052309,6.79898,1.011081,0,0.325758,17.180292,0.907524,1346281344589866880,173457017
272.3748835027542,44.74144001956715,-4.723620782668321,-10.160291852912207,0.035541,0.034613,0.5517939969727835,0.029946,18.426357,0.964294,0,-0.846615,15.832535,0.823639,2115737762306013312,173467150
272.4258148225532,42.458828438298006,18.906366721481596,-7.713508053211696,0.025906,0.026745,1.778983777724655,0.023085,77.06239,1.07274,0.090794,1.980006,15.429035,1.28022,2113930130830209920,173499741
271.97224799518983,44.223104058188234,-0.3052015132825026,-12.0703397811337,0.054345,0.067152,0.7746208141858286,0.047562,16.286446,1.068978,0.189959,1.882447,16.947422,1.252983,2115650484273622528,173507055
268.83793562260587,44.1211999862964,-5.161988479187393,-2.6296308496883967,0.108907,0.108894,0.7346025492293691,0.097571,7.528872,0.948576,0,-1.264905,18.048887,1.35771,1346514200537216768,173524859
272.085994505195,42.36503504479041,-1.1290632061681967,-3.888524845828946,0.085674,0.09167,0.4043469494684293,0.070658,5.722607,0.981951,0,-0.484442,17.775602,1.030516,2113950055183224448,173542472
271.96542452734565,45.31293119516143,2.013731509870189,17.964441232995192,0.105452,0.107048,1.2366640518362213,0.080947,15.277534,1.012995,0,0.378134,18.043016,2.226088,2115820500556199168,173545024
270.17269819336997,46.05172245509577,2.3784018062011336,4.577287902883632,0.052008,0.057847,0.5738818129873677,0.04355,13.177618,0.971882,0,-0.683708,16.737877,0.929022,2116092041271800064,173561354
267.46578803929464,43.210401218044936,-4.7515859459183485,-1.4483237971404166,0.047649,0.056789,0.3281462313518233,0.041938,7.824548,1.064941,0.050644,1.800238,16.749638,0.770681,1346368107226419712,173587927
272.56726535516407,43.72674811466381,-3.308917005470791,-11.731159629118174,0.359946,0.337751,1.484474198084428,0.25931,5.724707,1.047984,0.790819,1.27772,19.64472,2.458918,2115574106870192256,173599863
272.2260661169331,44.696764282162874,7.224437188513039,23.431595628531404,0.188876,0.196311,1.362955118836479,0.148532,9.176153,0.973167,0,-0.676258,18.744123,2.340914,2115777752745279488,173606005
271.7315366145344,42.91554343280492,-6.4184828499096165,-39.29285622641653,0.053765,0.05571,2.747449570155171,0.04354,63.10244,0.997704,0,-0.039713,16.871767,2.36381,2114001079393593216,173614583
272.4044935304121,46.60374613527084,3.9707799572177165,11.773167957969584,0.041028,0.042715,0.6740125252291751,0.031221,21.588331,0.910751,0,-2.327272,16.11213,0.842744,2116328474927805312,173618483
267.14181438935435,44.595324604316765,-6.910180827176336,-7.109443718786533,0.041089,0.048172,0.2106625186836419,0.034853,6.044252,1.012008,0,0.345589,16.36181,0.993323,1349695366850462336,173629197
271.61940649917125,43.77454868125499,-7.4503239444201625,-12.363761746145636,0.09475,0.089695,0.560797167799779,0.078805,7.116298,1.001502,0,0.064893,17.722374,0.941868,2114145974411018624,173633380
267.2492326059819,43.05719082429714,4.319609054526571,-20.645791611192212,0.024381,0.028006,0.6644567398412193,0.021405,31.041761,1.022727,0,0.667067,15.493975,0.819966,1346318766641527296,173643363
272.49834730700843,43.44697102583176,0.5131109843433999,-1.2313190095399476,0.031272,0.034125,0.4156233818651597,0.02761,15.053617,0.986575,0,-0.349871,16.02134,0.863157,2114079492612865792,173679162
267.19819160499344,47.05874342670325,-4.100345758758193,-4.870621602529685,0.098436,0.107387,0.6495199084081202,0.079833,8.136002,0.939028,0,-1.676515,18.022877,1.461403,1362926679324293760,173696090
268.8567542318738,42.80668714731551,-6.735237310619123,12.188544730183178,0.023571,0.024849,1.9366362521206961,0.02195,88.22989,1.028672,0.017414,0.748286,15.166493,1.328104,1346157104072662272,173712728
267.7010365469387,44.16549099201637,-3.309884069896755,1.1980527682818614,0.082278,0.103317,2.0459225330414506,0.07653,26.733675,0.9334,0,-1.709936,17.695429,2.202147,1349472951968458496,173742883
269.1570604959521,45.78689986858171,0.3377917678446717,-5.943938625295033,0.057132,0.054554,0.5057831337573042,0.046013,10.992094,1.148537,0.258305,3.944607,16.62272,0.918394,1349895512326411264,173778845
270.42778383657105,46.581408724363776,-4.085251845711373,-13.978631668504473,0.110677,0.117787,0.5905264807663788,0.090858,6.499442,1.072085,0.293634,1.995925,18.102455,1.444351,2116495424600791552,173835347
272.8118937606201,43.85083654807932,6.02113350393763,-0.7043929426997786,0.030078,0.028902,0.6939411310189905,0.023211,29.89764,0.949342,0,-1.32075,15.482112,0.876471,2115578779796404864,173846601
267.2783245295962,43.11636838238732,1.096597670189199,-3.6809504696865836,0.018723,0.020777,0.348119346428215,0.016102,21.619486,0.993066,0,-0.171125,14.785186,1.132886,1346365976922051840,173851149
270.2144926915511,43.49192171432777,-1.0919110415383304,-3.551512168398096,0.03142,0.035075,0.2110986773226215,0.030992,6.81145,0.982993,0,-0.419192,15.988126,0.638785,2114256685783875968,173863518
270.2861669353242,43.22872082802248,1.2756657885815337,-6.858335489101131,0.016444,0.018088,0.1769732630901629,0.016075,11.008944,0.963781,0,-0.851494,14.158115,1.220277,2113871513117630464,173876256
269.8646285859885,43.933420105019536,-5.066165526024794,-0.6372356999813626,0.052427,0.057437,0.5436697251202072,0.043828,12.40473,0.959022,0,-1.125537,16.926893,0.964487,1346288358273523328,173895202
272.7463037794779,46.951190773702734,-5.0059291093411025,3.470173179957608,0.029449,0.033292,0.5759023461347893,0.026543,21.6971,1.162126,0.158578,4.079802,15.49485,0.975357,2122330090428440832,173909982
272.55210556138803,45.080412197242154,-5.000969745154233,-7.258298096150918,0.029423,0.030617,0.5434209154923998,0.024711,21.990723,0.999781,0,0.015066,15.989775,0.863399,2115768754790105344,173919409
268.72066717645265,44.752455698704814,8.790938323807142,1.2303189463300155,0.013789,0.014721,0.9568643279676063,0.012257,78.06598,1.026797,0,0.734918,13.930351,0.78793,1349604725860569216,173956648
268.00333191338336,42.28741924950555,0.8456049074460253,-11.396288485002565,0.01868,0.020286,0.595760945149707,0.016043,37.134266,1.027749,0,0.802003,14.777434,0.975497,1346049111414748800,173971597
271.3534234568562,46.941330410871885,-5.945859399974086,-8.071565206607557,0.08984,0.103551,2.0152803253065135,0.078575,25.64789,0.948414,0,-1.290164,17.735563,2.22699,2116564865632359296,173983551
268.3318209092672,46.994522013529256,-5.452714088473541,-19.77242604495322,0.072248,0.074935,0.8830251920186768,0.058956,14.97759,1.001305,0,0.060145,17.449764,1.500957,1350916511951810560,174051483
267.6229844890329,46.08510583330226,-8.27900917858319,14.938855167704359,0.026173,0.026174,0.3109968614396759,0.022261,13.970499,1.003112,0,0.108718,15.476808,0.883904,1350621190000820864,174054185
272.5633472836978,44.557163464459116,-5.057697161904214,-8.908676696180741,0.128713,0.136904,1.4834791344438834,0.109721,13.520476,1.060932,0.295034,1.492852,18.130352,2.237017,2115726694173988352,174085250
270.2588290872301,42.49511398056912,-14.150272204272692,27.21405017112933,0.159754,0.174049,1.801435096144945,0.135112,13.332929,0.940466,0,-1.568276,18.808102,2.671043,2113825535490366720,174105511
270.27126976971033,42.14940444236745,-1.9780804318741152,-8.37524151671758,0.035624,0.034194,0.3690862160891106,0.029234,12.625093,0.926072,0,-2.104764,16.16116,0.79037,2113719814872239488,174139763
